date,route,fuel_consumption_kg
04/01/2020,Munich-Frankfurt,5482.89
04/01/2020,Munich-Stuttgart,5142.65
04/01/2020,Frankfurt-Stuttgart,4995.03
04/01/2020,Hamburg-Berlin,4995.85
04/01/2020,Hamburg-Frankfurt,5142.56
04/01/2020,Hamburg-Stuttgart,5452.97
04/01/2020,Hamburg-Munich,4775.13
04/01/2020,Cologne-Berlin,5141.15
04/01/2020,Cologne-Munich,5283.41
04/01/2020,Cologne-Frankfurt,4860.38
04/01/2020,Cologne-Stuttgart,6018.67
05/01/2020,Berlin-Dortmund,4958.6
05/01/2020,Berlin-Munich,5032.23
05/01/2020,Berlin-Frankfurt,4908.68
05/01/2020,Berlin-Stuttgart,6019.39
05/01/2020,Dortmund-Munich,5521.16
05/01/2020,Dortmund-Frankfurt,4925.36
05/01/2020,Dortmund-Stuttgart,5742.49
05/01/2020,Munich-Frankfurt,5380.28
05/01/2020,Munich-Stuttgart,5402.9
05/01/2020,Frankfurt-Stuttgart,5162.21
05/01/2020,Hamburg-Berlin,5000.23
05/01/2020,Hamburg-Frankfurt,5435.11
05/01/2020,Hamburg-Stuttgart,5081.97
05/01/2020,Hamburg-Munich,6026.7
05/01/2020,Cologne-Berlin,4792.28
05/01/2020,Cologne-Munich,5914.46
05/01/2020,Cologne-Frankfurt,5255.47
05/01/2020,Cologne-Stuttgart,5419.63
06/01/2020,Berlin-Dortmund,5633.26
06/01/2020,Berlin-Munich,5047.9
06/01/2020,Berlin-Frankfurt,5645.7
06/01/2020,Berlin-Stuttgart,4216.98
06/01/2020,Dortmund-Munich,5012.0
06/01/2020,Dortmund-Frankfurt,4930.37
06/01/2020,Dortmund-Stuttgart,4798.6
06/01/2020,Munich-Frankfurt,5214.02
06/01/2020,Munich-Stuttgart,5454.3
06/01/2020,Frankfurt-Stuttgart,5581.06
06/01/2020,Hamburg-Berlin,5396.35
06/01/2020,Hamburg-Frankfurt,5033.72
06/01/2020,Hamburg-Stuttgart,5447.61
06/01/2020,Hamburg-Munich,5349.71
06/01/2020,Cologne-Berlin,5674.42
06/01/2020,Cologne-Munich,5610.77
06/01/2020,Cologne-Frankfurt,5312.19
06/01/2020,Cologne-Stuttgart,4941.1
07/01/2020,Berlin-Dortmund,5038.82
07/01/2020,Berlin-Munich,5080.08
07/01/2020,Berlin-Frankfurt,5173.89
07/01/2020,Berlin-Stuttgart,5407.22
07/01/2020,Dortmund-Munich,5586.07
07/01/2020,Dortmund-Frankfurt,5279.55
07/01/2020,Dortmund-Stuttgart,5306.45
07/01/2020,Munich-Frankfurt,5357.32
07/01/2020,Munich-Stuttgart,5093.64
07/01/2020,Frankfurt-Stuttgart,4929.84
07/01/2020,Hamburg-Berlin,4597.82
07/01/2020,Hamburg-Frankfurt,5021.94
07/01/2020,Hamburg-Stuttgart,5489.26
07/01/2020,Hamburg-Munich,5018.84
07/01/2020,Cologne-Berlin,5204.88
07/01/2020,Cologne-Munich,5486.57
07/01/2020,Cologne-Frankfurt,5508.28
07/01/2020,Cologne-Stuttgart,4868.19
08/01/2020,Berlin-Dortmund,5698.82
08/01/2020,Berlin-Munich,5750.94
08/01/2020,Berlin-Frankfurt,4848.06
08/01/2020,Berlin-Stuttgart,4970.47
08/01/2020,Dortmund-Munich,5776.44
08/01/2020,Dortmund-Frankfurt,5241.26
08/01/2020,Dortmund-Stuttgart,4412.09
08/01/2020,Munich-Frankfurt,4740.13
08/01/2020,Munich-Stuttgart,5200.25
08/01/2020,Frankfurt-Stuttgart,4834.78
08/01/2020,Hamburg-Berlin,5134.63
08/01/2020,Hamburg-Frankfurt,5312.96
08/01/2020,Hamburg-Stuttgart,5884.9
08/01/2020,Hamburg-Munich,5183.82
08/01/2020,Cologne-Berlin,5729.02
08/01/2020,Cologne-Munich,5871.5
08/01/2020,Cologne-Frankfurt,5873.72
08/01/2020,Cologne-Stuttgart,5413.9
09/01/2020,Berlin-Dortmund,4514.68
09/01/2020,Berlin-Munich,5484.33
09/01/2020,Berlin-Frankfurt,5719.36
09/01/2020,Berlin-Stuttgart,5267.57
09/01/2020,Dortmund-Munich,5997.83
09/01/2020,Dortmund-Frankfurt,5643.93
09/01/2020,Dortmund-Stuttgart,5527.31
09/01/2020,Munich-Frankfurt,5734.55
09/01/2020,Munich-Stuttgart,5433.35
09/01/2020,Frankfurt-Stuttgart,4302.88
09/01/2020,Hamburg-Berlin,5100.34
09/01/2020,Hamburg-Frankfurt,5778.87
09/01/2020,Hamburg-Stuttgart,4976.96
09/01/2020,Hamburg-Munich,5210.61
09/01/2020,Cologne-Berlin,4882.07
09/01/2020,Cologne-Munich,6013.57
09/01/2020,Cologne-Frankfurt,5972.6
09/01/2020,Cologne-Stuttgart,4946.45
10/01/2020,Berlin-Dortmund,5358.92
10/01/2020,Berlin-Munich,5027.8
10/01/2020,Berlin-Frankfurt,5545.98
10/01/2020,Berlin-Stuttgart,5503.87
10/01/2020,Dortmund-Munich,5624.68
10/01/2020,Dortmund-Frankfurt,5432.77
10/01/2020,Dortmund-Stuttgart,6474.16
10/01/2020,Munich-Frankfurt,4888.83
10/01/2020,Munich-Stuttgart,4615.76
10/01/2020,Frankfurt-Stuttgart,5142.76
10/01/2020,Hamburg-Berlin,4672.8
10/01/2020,Hamburg-Frankfurt,4703.02
10/01/2020,Hamburg-Stuttgart,4899.47
10/01/2020,Hamburg-Munich,4931.12
10/01/2020,Cologne-Berlin,4918.15
10/01/2020,Cologne-Munich,5507.29
10/01/2020,Cologne-Frankfurt,5097.52
10/01/2020,Cologne-Stuttgart,5228.19
11/01/2020,Berlin-Dortmund,5657.69
11/01/2020,Berlin-Munich,4993.47
11/01/2020,Berlin-Frankfurt,5194.18
11/01/2020,Berlin-Stuttgart,5446.3
11/01/2020,Dortmund-Munich,4523.37
11/01/2020,Dortmund-Frankfurt,4346.04
11/01/2020,Dortmund-Stuttgart,5438.45
11/01/2020,Munich-Frankfurt,5496.81
11/01/2020,Munich-Stuttgart,6125.69
11/01/2020,Frankfurt-Stuttgart,5363.24
11/01/2020,Hamburg-Berlin,5627.9
11/01/2020,Hamburg-Frankfurt,5221.81
11/01/2020,Hamburg-Stuttgart,5418.89
11/01/2020,Hamburg-Munich,5966.9
11/01/2020,Cologne-Berlin,4450.4
11/01/2020,Cologne-Munich,5465.45
11/01/2020,Cologne-Frankfurt,6154.23
11/01/2020,Cologne-Stuttgart,5412.81
12/01/2020,Berlin-Dortmund,5960.23
12/01/2020,Berlin-Munich,5048.32
12/01/2020,Berlin-Frankfurt,5287.18
12/01/2020,Berlin-Stuttgart,5313.41
12/01/2020,Dortmund-Munich,4412.96
12/01/2020,Dortmund-Frankfurt,4832.73
12/01/2020,Dortmund-Stuttgart,4861.25
12/01/2020,Munich-Frankfurt,5628.83
12/01/2020,Munich-Stuttgart,5648.86
12/01/2020,Frankfurt-Stuttgart,5429.61
12/01/2020,Hamburg-Berlin,5629.64
12/01/2020,Hamburg-Frankfurt,5234.34
12/01/2020,Hamburg-Stuttgart,5780.77
12/01/2020,Hamburg-Munich,5303.52
12/01/2020,Cologne-Berlin,5323.15
12/01/2020,Cologne-Munich,5193.76
12/01/2020,Cologne-Frankfurt,5573.78
12/01/2020,Cologne-Stuttgart,5131.52
13/01/2020,Berlin-Dortmund,5690.57
13/01/2020,Berlin-Munich,4847.14
13/01/2020,Berlin-Frankfurt,4860.43
13/01/2020,Berlin-Stuttgart,5574.97
13/01/2020,Dortmund-Munich,5264.58
13/01/2020,Dortmund-Frankfurt,5118.44
13/01/2020,Dortmund-Stuttgart,5656.02
13/01/2020,Munich-Frankfurt,5057.1
13/01/2020,Munich-Stuttgart,5219.92
13/01/2020,Frankfurt-Stuttgart,5859.69
13/01/2020,Hamburg-Berlin,5915.66
13/01/2020,Hamburg-Frankfurt,5928.96
13/01/2020,Hamburg-Stuttgart,5187.15
13/01/2020,Hamburg-Munich,5792.28
13/01/2020,Cologne-Berlin,4920.42
13/01/2020,Cologne-Munich,4937.24
13/01/2020,Cologne-Frankfurt,4359.82
13/01/2020,Cologne-Stuttgart,5969.15
14/01/2020,Berlin-Dortmund,4954.41
14/01/2020,Berlin-Munich,5249.39
14/01/2020,Berlin-Frankfurt,4935.87
14/01/2020,Berlin-Stuttgart,5578.07
14/01/2020,Dortmund-Munich,5149.75
14/01/2020,Dortmund-Frankfurt,4778.07
14/01/2020,Dortmund-Stuttgart,5476.67
14/01/2020,Munich-Frankfurt,4726.51
14/01/2020,Munich-Stuttgart,4965.04
14/01/2020,Frankfurt-Stuttgart,4457.24
14/01/2020,Hamburg-Berlin,4730.42
14/01/2020,Hamburg-Frankfurt,5371.41
14/01/2020,Hamburg-Stuttgart,4514.19
14/01/2020,Hamburg-Munich,4707.54
14/01/2020,Cologne-Berlin,5299.05
14/01/2020,Cologne-Munich,5082.56
14/01/2020,Cologne-Frankfurt,6096.81
14/01/2020,Cologne-Stuttgart,6033.56
15/01/2020,Berlin-Dortmund,4952.83
15/01/2020,Berlin-Munich,5522.86
15/01/2020,Berlin-Frankfurt,5599.71
15/01/2020,Berlin-Stuttgart,5061.01
15/01/2020,Dortmund-Munich,4701.78
15/01/2020,Dortmund-Frankfurt,5295.08
15/01/2020,Dortmund-Stuttgart,5230.86
15/01/2020,Munich-Frankfurt,5125.69
15/01/2020,Munich-Stuttgart,5476.93
15/01/2020,Frankfurt-Stuttgart,4999.71
15/01/2020,Hamburg-Berlin,4839.2
15/01/2020,Hamburg-Frankfurt,5343.63
15/01/2020,Hamburg-Stuttgart,5454.39
15/01/2020,Hamburg-Munich,4829.34
15/01/2020,Cologne-Berlin,5671.24
15/01/2020,Cologne-Munich,4591.81
15/01/2020,Cologne-Frankfurt,5068.75
15/01/2020,Cologne-Stuttgart,5196.8
16/01/2020,Berlin-Dortmund,5045.51
16/01/2020,Berlin-Munich,5073.98
16/01/2020,Berlin-Frankfurt,6048.43
16/01/2020,Berlin-Stuttgart,4959.65
16/01/2020,Dortmund-Munich,6276.49
16/01/2020,Dortmund-Frankfurt,5474.85
16/01/2020,Dortmund-Stuttgart,5336.82
16/01/2020,Munich-Frankfurt,5490.5
16/01/2020,Munich-Stuttgart,6311.97
16/01/2020,Frankfurt-Stuttgart,4902.56
16/01/2020,Hamburg-Berlin,4851.83
16/01/2020,Hamburg-Frankfurt,4998.05
16/01/2020,Hamburg-Stuttgart,5312.86
16/01/2020,Hamburg-Munich,4609.69
16/01/2020,Cologne-Berlin,5308.94
16/01/2020,Cologne-Munich,5977.42
16/01/2020,Cologne-Frankfurt,5360.56
16/01/2020,Cologne-Stuttgart,5182.93
17/01/2020,Berlin-Dortmund,5052.74
17/01/2020,Berlin-Munich,5659.4
17/01/2020,Berlin-Frankfurt,4969.67
17/01/2020,Berlin-Stuttgart,6038.56
17/01/2020,Dortmund-Munich,6073.34
17/01/2020,Dortmund-Frankfurt,5402.7
17/01/2020,Dortmund-Stuttgart,5295.39
17/01/2020,Munich-Frankfurt,5712.26
17/01/2020,Munich-Stuttgart,5737.92
17/01/2020,Frankfurt-Stuttgart,4977.6
17/01/2020,Hamburg-Berlin,5089.38
17/01/2020,Hamburg-Frankfurt,4771.06
17/01/2020,Hamburg-Stuttgart,5463.63
17/01/2020,Hamburg-Munich,5566.65
17/01/2020,Cologne-Berlin,4760.03
17/01/2020,Cologne-Munich,5117.92
17/01/2020,Cologne-Frankfurt,4761.1
17/01/2020,Cologne-Stuttgart,4940.48
18/01/2020,Berlin-Dortmund,5520.41
18/01/2020,Berlin-Munich,5006.61
18/01/2020,Berlin-Frankfurt,5179.67
18/01/2020,Berlin-Stuttgart,4649.08
18/01/2020,Dortmund-Munich,5374.8
18/01/2020,Dortmund-Frankfurt,5282.29
18/01/2020,Dortmund-Stuttgart,5008.42
18/01/2020,Munich-Frankfurt,5224.39
18/01/2020,Munich-Stuttgart,5372.12
18/01/2020,Frankfurt-Stuttgart,4974.05
18/01/2020,Hamburg-Berlin,4709.49
18/01/2020,Hamburg-Frankfurt,6022.23
18/01/2020,Hamburg-Stuttgart,5046.69
18/01/2020,Hamburg-Munich,5261.3
18/01/2020,Cologne-Berlin,5704.34
18/01/2020,Cologne-Munich,6711.62
18/01/2020,Cologne-Frankfurt,4802.21
18/01/2020,Cologne-Stuttgart,5479.93
19/01/2020,Berlin-Dortmund,5016.98
19/01/2020,Berlin-Munich,5084.48
19/01/2020,Berlin-Frankfurt,5011.92
19/01/2020,Berlin-Stuttgart,4849.74
19/01/2020,Dortmund-Munich,5283.48
19/01/2020,Dortmund-Frankfurt,4710.2
19/01/2020,Dortmund-Stuttgart,5678.72
19/01/2020,Munich-Frankfurt,5322.0
19/01/2020,Munich-Stuttgart,5468.97
19/01/2020,Frankfurt-Stuttgart,5113.52
19/01/2020,Hamburg-Berlin,5153.12
19/01/2020,Hamburg-Frankfurt,5415.03
19/01/2020,Hamburg-Stuttgart,4834.38
19/01/2020,Hamburg-Munich,5156.8
19/01/2020,Cologne-Berlin,4956.15
19/01/2020,Cologne-Munich,4943.77
19/01/2020,Cologne-Frankfurt,4456.06
19/01/2020,Cologne-Stuttgart,5835.73
20/01/2020,Berlin-Dortmund,5025.38
20/01/2020,Berlin-Munich,5765.35
20/01/2020,Berlin-Frankfurt,5727.52
20/01/2020,Berlin-Stuttgart,4785.6
20/01/2020,Dortmund-Munich,4864.64
20/01/2020,Dortmund-Frankfurt,6324.2
20/01/2020,Dortmund-Stuttgart,6000.37
20/01/2020,Munich-Frankfurt,5287.39
20/01/2020,Munich-Stuttgart,5402.95
20/01/2020,Frankfurt-Stuttgart,5047.66
20/01/2020,Hamburg-Berlin,5472.94
20/01/2020,Hamburg-Frankfurt,5013.13
20/01/2020,Hamburg-Stuttgart,4487.06
20/01/2020,Hamburg-Munich,4771.38
20/01/2020,Cologne-Berlin,5308.44
20/01/2020,Cologne-Munich,4847.57
20/01/2020,Cologne-Frankfurt,5273.09
20/01/2020,Cologne-Stuttgart,4870.14
21/01/2020,Berlin-Dortmund,4987.06
21/01/2020,Berlin-Munich,5641.27
21/01/2020,Berlin-Frankfurt,5398.99
21/01/2020,Berlin-Stuttgart,5296.13
21/01/2020,Dortmund-Munich,5651.59
21/01/2020,Dortmund-Frankfurt,5492.24
21/01/2020,Dortmund-Stuttgart,5878.63
21/01/2020,Munich-Frankfurt,5116.06
21/01/2020,Munich-Stuttgart,5128.15
21/01/2020,Frankfurt-Stuttgart,4779.56
21/01/2020,Hamburg-Berlin,5128.41
21/01/2020,Hamburg-Frankfurt,5685.91
21/01/2020,Hamburg-Stuttgart,5819.99
21/01/2020,Hamburg-Munich,5684.12
21/01/2020,Cologne-Berlin,4582.32
21/01/2020,Cologne-Munich,5733.26
21/01/2020,Cologne-Frankfurt,4564.59
21/01/2020,Cologne-Stuttgart,5659.25
22/01/2020,Berlin-Dortmund,5152.89
22/01/2020,Berlin-Munich,5581.01
22/01/2020,Berlin-Frankfurt,4767.02
22/01/2020,Berlin-Stuttgart,5768.47
22/01/2020,Dortmund-Munich,4714.01
22/01/2020,Dortmund-Frankfurt,5032.62
22/01/2020,Dortmund-Stuttgart,4900.76
22/01/2020,Munich-Frankfurt,4598.29
22/01/2020,Munich-Stuttgart,5337.81
22/01/2020,Frankfurt-Stuttgart,6022.44
22/01/2020,Hamburg-Berlin,6366.76
22/01/2020,Hamburg-Frankfurt,5338.86
22/01/2020,Hamburg-Stuttgart,5746.67
22/01/2020,Hamburg-Munich,5392.84
22/01/2020,Cologne-Berlin,5499.55
22/01/2020,Cologne-Munich,5163.14
22/01/2020,Cologne-Frankfurt,5378.03
22/01/2020,Cologne-Stuttgart,5514.99
23/01/2020,Berlin-Dortmund,5068.62
23/01/2020,Berlin-Munich,5269.0
23/01/2020,Berlin-Frankfurt,5276.63
23/01/2020,Berlin-Stuttgart,5630.56
23/01/2020,Dortmund-Munich,4873.59
23/01/2020,Dortmund-Frankfurt,5279.38
23/01/2020,Dortmund-Stuttgart,6064.8
23/01/2020,Munich-Frankfurt,5765.62
23/01/2020,Munich-Stuttgart,5839.67
23/01/2020,Frankfurt-Stuttgart,5309.77
23/01/2020,Hamburg-Berlin,5428.4
23/01/2020,Hamburg-Frankfurt,5700.89
23/01/2020,Hamburg-Stuttgart,5924.1
23/01/2020,Hamburg-Munich,4519.36
23/01/2020,Cologne-Berlin,4773.82
23/01/2020,Cologne-Munich,5823.78
23/01/2020,Cologne-Frankfurt,5189.24
23/01/2020,Cologne-Stuttgart,5031.31
24/01/2020,Berlin-Dortmund,4798.34
24/01/2020,Berlin-Munich,5077.99
24/01/2020,Berlin-Frankfurt,4739.05
24/01/2020,Berlin-Stuttgart,6136.44
24/01/2020,Dortmund-Munich,5291.03
24/01/2020,Dortmund-Frankfurt,5276.82
24/01/2020,Dortmund-Stuttgart,5535.23
24/01/2020,Munich-Frankfurt,5684.94
24/01/2020,Munich-Stuttgart,5678.36
24/01/2020,Frankfurt-Stuttgart,5729.45
24/01/2020,Hamburg-Berlin,5047.66
24/01/2020,Hamburg-Frankfurt,5180.85
24/01/2020,Hamburg-Stuttgart,5607.61
24/01/2020,Hamburg-Munich,5089.04
24/01/2020,Cologne-Berlin,5297.96
24/01/2020,Cologne-Munich,5459.51
24/01/2020,Cologne-Frankfurt,5614.07
24/01/2020,Cologne-Stuttgart,4588.93
25/01/2020,Berlin-Dortmund,5585.9
25/01/2020,Berlin-Munich,5206.51
25/01/2020,Berlin-Frankfurt,5582.98
25/01/2020,Berlin-Stuttgart,5610.77
25/01/2020,Dortmund-Munich,5943.17
25/01/2020,Dortmund-Frankfurt,5841.38
25/01/2020,Dortmund-Stuttgart,5838.63
25/01/2020,Munich-Frankfurt,5877.47
25/01/2020,Munich-Stuttgart,5416.55
25/01/2020,Frankfurt-Stuttgart,5312.87
25/01/2020,Hamburg-Berlin,5649.13
25/01/2020,Hamburg-Frankfurt,5592.83
25/01/2020,Hamburg-Stuttgart,5176.37
25/01/2020,Hamburg-Munich,5461.93
25/01/2020,Cologne-Berlin,5285.96
25/01/2020,Cologne-Munich,4958.43
25/01/2020,Cologne-Frankfurt,5816.18
25/01/2020,Cologne-Stuttgart,5322.08
26/01/2020,Berlin-Dortmund,6119.48
26/01/2020,Berlin-Munich,4649.8
26/01/2020,Berlin-Frankfurt,5077.29
26/01/2020,Berlin-Stuttgart,5313.06
26/01/2020,Dortmund-Munich,5754.95
26/01/2020,Dortmund-Frankfurt,5459.79
26/01/2020,Dortmund-Stuttgart,5424.19
26/01/2020,Munich-Frankfurt,4849.09
26/01/2020,Munich-Stuttgart,4837.22
26/01/2020,Frankfurt-Stuttgart,5429.0
26/01/2020,Hamburg-Berlin,4754.36
26/01/2020,Hamburg-Frankfurt,5087.25
26/01/2020,Hamburg-Stuttgart,5500.37
26/01/2020,Hamburg-Munich,4907.07
26/01/2020,Cologne-Berlin,5942.14
26/01/2020,Cologne-Munich,5789.57
26/01/2020,Cologne-Frankfurt,4671.43
26/01/2020,Cologne-Stuttgart,4927.05
27/01/2020,Berlin-Dortmund,4385.69
27/01/2020,Berlin-Munich,4986.96
27/01/2020,Berlin-Frankfurt,5606.56
27/01/2020,Berlin-Stuttgart,5134.44
27/01/2020,Dortmund-Munich,5484.32
27/01/2020,Dortmund-Frankfurt,4691.07
27/01/2020,Dortmund-Stuttgart,5619.19
27/01/2020,Munich-Frankfurt,5077.96
27/01/2020,Munich-Stuttgart,5304.87
27/01/2020,Frankfurt-Stuttgart,5262.85
27/01/2020,Hamburg-Berlin,4791.38
27/01/2020,Hamburg-Frankfurt,4838.77
27/01/2020,Hamburg-Stuttgart,5687.12
27/01/2020,Hamburg-Munich,5459.6
27/01/2020,Cologne-Berlin,5720.02
27/01/2020,Cologne-Munich,5429.86
27/01/2020,Cologne-Frankfurt,5357.2
27/01/2020,Cologne-Stuttgart,4609.6
28/01/2020,Berlin-Dortmund,5191.85
28/01/2020,Berlin-Munich,5289.05
28/01/2020,Berlin-Frankfurt,6081.24
28/01/2020,Berlin-Stuttgart,5574.78
28/01/2020,Dortmund-Munich,5914.42
28/01/2020,Dortmund-Frankfurt,5539.02
28/01/2020,Dortmund-Stuttgart,5015.48
28/01/2020,Munich-Frankfurt,5346.85
28/01/2020,Munich-Stuttgart,5394.49
28/01/2020,Frankfurt-Stuttgart,4924.34
28/01/2020,Hamburg-Berlin,5146.25
28/01/2020,Hamburg-Frankfurt,5217.69
28/01/2020,Hamburg-Stuttgart,5942.25
28/01/2020,Hamburg-Munich,4467.7
28/01/2020,Cologne-Berlin,5782.33
28/01/2020,Cologne-Munich,4925.28
28/01/2020,Cologne-Frankfurt,4751.17
28/01/2020,Cologne-Stuttgart,5771.98
29/01/2020,Berlin-Dortmund,5592.76
29/01/2020,Berlin-Munich,5801.81
29/01/2020,Berlin-Frankfurt,5620.28
29/01/2020,Berlin-Stuttgart,6123.94
29/01/2020,Dortmund-Munich,5523.49
29/01/2020,Dortmund-Frankfurt,5237.41
29/01/2020,Dortmund-Stuttgart,5437.17
29/01/2020,Munich-Frankfurt,5797.39
29/01/2020,Munich-Stuttgart,4988.25
29/01/2020,Frankfurt-Stuttgart,5039.24
29/01/2020,Hamburg-Berlin,5176.42
29/01/2020,Hamburg-Frankfurt,4458.17
29/01/2020,Hamburg-Stuttgart,5355.23
29/01/2020,Hamburg-Munich,4545.55
29/01/2020,Cologne-Berlin,5321.22
29/01/2020,Cologne-Munich,5646.12
29/01/2020,Cologne-Frankfurt,5109.25
29/01/2020,Cologne-Stuttgart,5970.85
30/01/2020,Berlin-Dortmund,4715.8
30/01/2020,Berlin-Munich,5776.5
30/01/2020,Berlin-Frankfurt,5570.05
30/01/2020,Berlin-Stuttgart,4613.59
30/01/2020,Dortmund-Munich,6384.32
30/01/2020,Dortmund-Frankfurt,5274.5
30/01/2020,Dortmund-Stuttgart,4949.01
30/01/2020,Munich-Frankfurt,4737.17
30/01/2020,Munich-Stuttgart,5211.99
30/01/2020,Frankfurt-Stuttgart,5249.04
30/01/2020,Hamburg-Berlin,5341.06
30/01/2020,Hamburg-Frankfurt,5180.88
30/01/2020,Hamburg-Stuttgart,5553.29
30/01/2020,Hamburg-Munich,5144.95
30/01/2020,Cologne-Berlin,4526.01
30/01/2020,Cologne-Munich,5240.26
30/01/2020,Cologne-Frankfurt,4353.01
30/01/2020,Cologne-Stuttgart,5441.51
31/01/2020,Berlin-Dortmund,4908.28
31/01/2020,Berlin-Munich,5365.34
31/01/2020,Berlin-Frankfurt,5825.63
31/01/2020,Berlin-Stuttgart,4920.5
31/01/2020,Dortmund-Munich,5724.5
31/01/2020,Dortmund-Frankfurt,5126.64
31/01/2020,Dortmund-Stuttgart,6001.28
31/01/2020,Munich-Frankfurt,5153.94
31/01/2020,Munich-Stuttgart,4963.8
31/01/2020,Frankfurt-Stuttgart,5574.9
31/01/2020,Hamburg-Berlin,5125.68
31/01/2020,Hamburg-Frankfurt,4963.42
31/01/2020,Hamburg-Stuttgart,5108.86
31/01/2020,Hamburg-Munich,5282.16
31/01/2020,Cologne-Berlin,5836.87
31/01/2020,Cologne-Munich,4526.36
31/01/2020,Cologne-Frankfurt,5309.23
31/01/2020,Cologne-Stuttgart,5549.96
01/02/2020,Berlin-Dortmund,5377.38
01/02/2020,Berlin-Munich,5823.95
01/02/2020,Berlin-Frankfurt,5270.26
01/02/2020,Berlin-Stuttgart,5226.18
01/02/2020,Dortmund-Munich,5536.93
01/02/2020,Dortmund-Frankfurt,5339.73
01/02/2020,Dortmund-Stuttgart,5143.84
01/02/2020,Munich-Frankfurt,5506.46
01/02/2020,Munich-Stuttgart,5038.99
01/02/2020,Frankfurt-Stuttgart,5055.53
01/02/2020,Hamburg-Berlin,5088.8
01/02/2020,Hamburg-Frankfurt,5841.23
01/02/2020,Hamburg-Stuttgart,4011.59
01/02/2020,Hamburg-Munich,5458.24
01/02/2020,Cologne-Berlin,5313.71
01/02/2020,Cologne-Munich,4627.65
01/02/2020,Cologne-Frankfurt,5423.89
01/02/2020,Cologne-Stuttgart,5490.3
02/02/2020,Berlin-Dortmund,5535.86
02/02/2020,Berlin-Munich,4239.27
02/02/2020,Berlin-Frankfurt,5846.56
02/02/2020,Berlin-Stuttgart,5004.91
02/02/2020,Dortmund-Munich,5574.63
02/02/2020,Dortmund-Frankfurt,5596.43
02/02/2020,Dortmund-Stuttgart,4949.32
02/02/2020,Munich-Frankfurt,5564.18
02/02/2020,Munich-Stuttgart,5145.8
02/02/2020,Frankfurt-Stuttgart,4471.45
02/02/2020,Hamburg-Berlin,5767.1
02/02/2020,Hamburg-Frankfurt,4989.98
02/02/2020,Hamburg-Stuttgart,4958.2
02/02/2020,Hamburg-Munich,5138.77
02/02/2020,Cologne-Berlin,5408.89
02/02/2020,Cologne-Munich,5277.09
02/02/2020,Cologne-Frankfurt,5519.23
02/02/2020,Cologne-Stuttgart,4764.2
03/02/2020,Berlin-Dortmund,5003.05
03/02/2020,Berlin-Munich,5253.6
03/02/2020,Berlin-Frankfurt,6059.15
03/02/2020,Berlin-Stuttgart,5254.47
03/02/2020,Dortmund-Munich,5734.09
03/02/2020,Dortmund-Frankfurt,5315.42
03/02/2020,Dortmund-Stuttgart,5106.54
03/02/2020,Munich-Frankfurt,5201.31
03/02/2020,Munich-Stuttgart,5232.63
03/02/2020,Frankfurt-Stuttgart,5541.46
03/02/2020,Hamburg-Berlin,5849.84
03/02/2020,Hamburg-Frankfurt,5443.87
03/02/2020,Hamburg-Stuttgart,5774.83
03/02/2020,Hamburg-Munich,4914.08
03/02/2020,Cologne-Berlin,5134.15
03/02/2020,Cologne-Munich,5010.28
03/02/2020,Cologne-Frankfurt,5425.78
03/02/2020,Cologne-Stuttgart,5156.42
04/02/2020,Berlin-Dortmund,5591.91
04/02/2020,Berlin-Munich,4927.6
04/02/2020,Berlin-Frankfurt,5317.21
04/02/2020,Berlin-Stuttgart,5574.74
04/02/2020,Dortmund-Munich,4473.88
04/02/2020,Dortmund-Frankfurt,6148.65
04/02/2020,Dortmund-Stuttgart,5186.74
04/02/2020,Munich-Frankfurt,4489.98
04/02/2020,Munich-Stuttgart,5363.24
04/02/2020,Frankfurt-Stuttgart,5313.38
04/02/2020,Hamburg-Berlin,5267.24
04/02/2020,Hamburg-Frankfurt,5696.48
04/02/2020,Hamburg-Stuttgart,5598.98
04/02/2020,Hamburg-Munich,5419.15
04/02/2020,Cologne-Berlin,5480.06
04/02/2020,Cologne-Munich,5258.26
04/02/2020,Cologne-Frankfurt,6010.2
04/02/2020,Cologne-Stuttgart,4708.32
05/02/2020,Berlin-Dortmund,5355.86
05/02/2020,Berlin-Munich,5326.01
05/02/2020,Berlin-Frankfurt,5625.31
05/02/2020,Berlin-Stuttgart,4962.46
05/02/2020,Dortmund-Munich,4602.53
05/02/2020,Dortmund-Frankfurt,5362.73
05/02/2020,Dortmund-Stuttgart,5412.49
05/02/2020,Munich-Frankfurt,5895.84
05/02/2020,Munich-Stuttgart,4791.86
05/02/2020,Frankfurt-Stuttgart,5761.88
05/02/2020,Hamburg-Berlin,6246.97
05/02/2020,Hamburg-Frankfurt,5148.89
05/02/2020,Hamburg-Stuttgart,4783.62
05/02/2020,Hamburg-Munich,5137.21
05/02/2020,Cologne-Berlin,5305.6
05/02/2020,Cologne-Munich,5525.52
05/02/2020,Cologne-Frankfurt,5063.44
05/02/2020,Cologne-Stuttgart,5922.08
06/02/2020,Berlin-Dortmund,4854.19
06/02/2020,Berlin-Munich,4604.32
06/02/2020,Berlin-Frankfurt,5742.68
06/02/2020,Berlin-Stuttgart,4390.15
06/02/2020,Dortmund-Munich,5218.35
06/02/2020,Dortmund-Frankfurt,6547.07
06/02/2020,Dortmund-Stuttgart,5295.18
06/02/2020,Munich-Frankfurt,4851.69
06/02/2020,Munich-Stuttgart,5277.04
